"序号","名称","地址","电话","标签","百度链接","图片数量","营业时间","总体评分","签到数"
603,"幽品茶楼(团结湖店)","团结湖北口3号楼","(010)65822280","美食;咖啡厅","http://api.map.baidu.com/place/detail?uid=b3aa435db3bc7712147643a1&output=html&source=placeapi_v2","103","","4.1",""
604,"吴裕泰茶庄(新源街店)","北京市朝阳区新源街18号","010-64656376","购物;商铺","http://api.map.baidu.com/place/detail?uid=61f634f6e0419c616b49f3cb&output=html&source=placeapi_v2","4","","3.7",""
605,"吴裕泰茶庄","朝阳区柳芳北里12号楼（同心楼烤鸭店旁）","(010)64633549","购物;商铺","http://api.map.baidu.com/place/detail?uid=d991e116b2e705541f38942d&output=html&source=placeapi_v2","9","","4.6",""
606,"吴裕泰茶庄","北京市朝阳区农展馆北路枣营北路38号楼海悦名门商底105号","010-65063660","购物;商铺","http://api.map.baidu.com/place/detail?uid=9ee392b8dec29a58babd63eb&output=html&source=placeapi_v2","6","","4",""
607,"吴裕泰茶莊","北京市朝阳区芳园南里8号楼","010-64354630","购物;商铺","http://api.map.baidu.com/place/detail?uid=3be122e15141ab521ef74d5e&output=html&source=placeapi_v2","5","","",""
608,"吴裕泰茶庄","朝阳区甜水园东街10号院4-2号(金台路口北)","(010)65002663","购物;商铺","http://api.map.baidu.com/place/detail?uid=6fddd7fd726468663517dc01&output=html&source=placeapi_v2","23","","3",""
609,"水云茗园茶楼","姚家园路六里屯北里18号楼104室","(010)65069735","美食;茶座","http://api.map.baidu.com/place/detail?uid=435d7aea8be1dc2c5bbbbca6&output=html&source=placeapi_v2","7","","5",""
610,"朋会阁茶馆","朝阳区新源里西甲5号楼1楼","(010)84515395","美食;茶座","http://api.map.baidu.com/place/detail?uid=a74481d6616c4f5ff503b857&output=html&source=placeapi_v2","17","","3.4",""
611,"张一元茶庄（静安庄店）","朝阳区静安里静安市场一层","(010)64667921","休闲娱乐","http://api.map.baidu.com/place/detail?uid=1bf85b25db644cbda0a9349a&output=html&source=placeapi_v2","1","","3.8",""
612,"吴裕泰茶庄（胡家园店）","东城区东直门外小街10号胡家园小区(近健康报社)","010-64663871","购物;商铺","http://api.map.baidu.com/place/detail?uid=b0d056f2bf15bf67cac3db75&output=html&source=placeapi_v2","5","","4",""
613,"叶语轩茶楼","朝阳区东直门外左家庄12号红楼1楼(近左家庄汽车总站)","(010)58665218","美食;茶座","http://api.map.baidu.com/place/detail?uid=7fa06acdfbb0486121f01713&output=html&source=placeapi_v2","21","","4.1",""
614,"幽品茶楼","北京市朝阳区甜水园北里4号楼4门","(010)65866076","美食;茶座","http://api.map.baidu.com/place/detail?uid=65270b2c7793fa00ab175a6b&output=html&source=placeapi_v2","2","","4",""
615,"吴裕泰茶庄","八里庄北里124号楼底商(近美廉美)","010-85826516","购物;商铺","http://api.map.baidu.com/place/detail?uid=e93761f6514ac315223bf23c&output=html&source=placeapi_v2","14","","4.5",""
616,"红镶边茶庄","朝阳区新源南路8号","","购物;商铺","http://api.map.baidu.com/place/detail?uid=c08c0136fef8b4825bf6be56&output=html&source=placeapi_v2","6","","",""
617,"品品茗韵茶庄","八里庄北里124号楼105号（近美廉美超市）","15210717875","购物;商铺","http://api.map.baidu.com/place/detail?uid=5b406733f3a318f4c61b7553&output=html&source=placeapi_v2","16","","5",""
618,"茶庄东润店","东风南路附近","","购物;商铺","http://api.map.baidu.com/place/detail?uid=f149d5fb107f048194ec843b&output=html&source=placeapi_v2","4","","",""
619,"锦坊缘茶庄茶艺馆(延静里店)","延静里1号楼4门102室","13683576654,(010)85996631","美食;咖啡厅","http://api.map.baidu.com/place/detail?uid=cbb6f19540b0637eaecb6670&output=html&source=placeapi_v2","6","","",""
620,"武夷茗茶庄","北京朝阳区东三环北路辅路","","购物;商铺","http://api.map.baidu.com/place/detail?uid=187f9639487c89aec3364461&output=html&source=placeapi_v2","12","","5",""
621,"福茗堂茶莊","北京市朝阳区三里屯路１１号三里屯太古里北区B1层","","购物","http://api.map.baidu.com/place/detail?uid=e801bd54789562dc5d17c3b6&output=html&source=placeapi_v2","1","","5",""
622,"福茗堂茶庄","三里屯路11号院三里屯太古里北区地下1层NLG-44","","购物;商铺","http://api.map.baidu.com/place/detail?uid=6835e3a7040be757e21103e3&output=html&source=placeapi_v2","2","","4",""
623,"林鸿茂茶庄","北京朝阳区太阳宫南街29号绿山九茶城一层(近曙光西路)","(010)52003412","美食;茶座","http://api.map.baidu.com/place/detail?uid=91a77f58a14202788c55ecd2&output=html&source=placeapi_v2","17","","4.5",""
624,"光华茶庄","甜水园商务中心(南门)附近","","购物;商铺","http://api.map.baidu.com/place/detail?uid=07539334128825b7f8221386&output=html&source=placeapi_v2","8","","",""
625,"吴裕泰茶庄","北京市朝阳区青年路29号院1-101","010-58779124","购物;商铺","http://api.map.baidu.com/place/detail?uid=5211d219d740fe587dc87647&output=html&source=placeapi_v2","24","","4",""
626,"吴裕泰茶庄","东坝中路12号","(010)65479597","购物;商铺","http://api.map.baidu.com/place/detail?uid=7bc24d1ccfeee4c717c9059b&output=html&source=placeapi_v2","4","","5",""
627,"凤凰苑茶庄","平房村平房东口平房北街48号","","美食;茶座","http://api.map.baidu.com/place/detail?uid=07f3c8b5f05ee41e6240a92f&output=html&source=placeapi_v2","1","","4.8",""
628,"张一元茶庄东坝分店","朝新嘉园东里六区8号楼1层105","(010)65734848","购物;商铺","http://api.map.baidu.com/place/detail?uid=13d9b643d6c372bb49fc8d66&output=html&source=placeapi_v2","3","","4.5",""
629,"京福茶庄","将台路18号","13146809388","购物;商铺","http://api.map.baidu.com/place/detail?uid=261f2fcaf06d36ad2efaa7c5&output=html&source=placeapi_v2","4","","",""
630,"吴裕泰茶庄","东坝乡红松园路京客隆超市外","(010)65494177","购物;商铺","http://api.map.baidu.com/place/detail?uid=cde9e2c74dafddb7e81e9757&output=html&source=placeapi_v2","3","","",""
631,"云博茶庄","平房华泰医院南门","","购物","http://api.map.baidu.com/place/detail?uid=4ba995b412e11cff740269bb&output=html&source=placeapi_v2","5","","",""
632,"缘相聚茶庄","青年路29号院20号楼1楼","","购物;商铺","http://api.map.baidu.com/place/detail?uid=9a11e47d0c4fbc7809b93a91&output=html&source=placeapi_v2","5","","",""
633,"福建茶庄(平房路)","平房路附近","","购物;商铺","http://api.map.baidu.com/place/detail?uid=a5d78e11f66a43ebe9f853ef&output=html&source=placeapi_v2","1","","",""
634,"吴裕泰茶庄常营","朝阳区朝阳北路常营丽景园1号配套商业6号楼1楼","(010)65433847","购物;商铺","http://api.map.baidu.com/place/detail?uid=c61bd3051a542416c27da250&output=html&source=placeapi_v2","6","","",""
635,"张一元茶庄常营分店","朝阳北路常营丽景园1号配套商业6号楼1楼","(010)57925404","购物;商铺","http://api.map.baidu.com/place/detail?uid=026b94e266bc43eae856fa47&output=html&source=placeapi_v2","7","","5",""
636,"明悦斋茶庄","朝阳北路16号附近","","美食;茶座","http://api.map.baidu.com/place/detail?uid=cb8d6731d13240288afc065f&output=html&source=placeapi_v2","6","","",""
637,"吴裕泰茶庄常营店","常营丽景园5","","购物;商铺","http://api.map.baidu.com/place/detail?uid=f2674be2f7b2f235130daa8a&output=html&source=placeapi_v2","1","","4",""
638,"秋云阁茶楼","北京市朝阳区常营回族乡常营北路甲3号西一01号","(010)65481059","美食;咖啡厅","http://api.map.baidu.com/place/detail?uid=25ec69fcda8ad964c36c14a7&output=html&source=placeapi_v2","12","","4",""
639,"明悦斎茶庄","北京市朝阳区","","购物;商铺","http://api.map.baidu.com/place/detail?uid=5ed65782bfedbce9223bf297&output=html&source=placeapi_v2","1","","",""
640,"清泉茶庄","万象商业街414C","13466612896","购物;商铺","http://api.map.baidu.com/place/detail?uid=7c1349ce5972cba1c61b757f&output=html&source=placeapi_v2","1","","",""
641,"上善堂茶楼","潞苑中路与潞苑四街交叉口东100米","","美食;茶座","http://api.map.baidu.com/place/detail?uid=73be2a2aad5039af2811d1c2&output=html&source=placeapi_v2","2","","",""
642,"吴裕泰茶莊","朝阳北路与物资学院路交叉口南100米(天客隆超市旁)","010-80545866","购物;商铺","http://api.map.baidu.com/place/detail?uid=c5ddcc0849f372c5d813184f&output=html&source=placeapi_v2","12","","3",""
643,"吴裕泰茶庄(陈列馆路)","潞苑南大街85号","(010)89510878","购物;商铺","http://api.map.baidu.com/place/detail?uid=2ee86ad9165671cc30870a9d&output=html&source=placeapi_v2","1","","",""
644,"长建茶庄","镜盒厂路与013县道交叉口西北50米","(010)52100679","购物;商铺","http://api.map.baidu.com/place/detail?uid=a15488d9a0809a0aa2a934df&output=html&source=placeapi_v2","3","","",""
645,"久香堂茶庄","013县道附近","","购物;商铺","http://api.map.baidu.com/place/detail?uid=98e49e7121a49e77e215f91e&output=html&source=placeapi_v2","1","","",""
646,"博文茶庄","229省道附近","","购物;超市","http://api.map.baidu.com/place/detail?uid=f4118d30f6b8c7f83ce23190&output=html&source=placeapi_v2","1","","",""
647,"泰宜升茶庄(泰合城店)","燕郊泰和城139","13313366178","购物","http://api.map.baidu.com/place/detail?uid=01c2e1230d58ce4a7ec8765f&output=html&source=placeapi_v2","1","","",""
648,"张一元茶庄(燕顺路分店)","燕顺路1154号","(0316)3300068","购物;商铺","http://api.map.baidu.com/place/detail?uid=0018947bbc0b8678bb17e7ca&output=html&source=placeapi_v2","1","","",""
649,"北京张一元茶庄","河北省廊坊市三河市燕郊开发区迎宾路456号(迎宾路口奇丽宾馆对面)","(0316)5161026","购物;商铺","http://api.map.baidu.com/place/detail?uid=4eb3b53353cc776c43024571&output=html&source=placeapi_v2","1","","5",""
650,"茶香苑棋牌茶楼","北蔡街155号","","休闲娱乐;游戏场所","http://api.map.baidu.com/place/detail?uid=5be838be6de13e57cd04ef5e&output=html&source=placeapi_v2","1","","",""
651,"梓云茶楼","汉王路203","","美食;茶座","http://api.map.baidu.com/place/detail?uid=91a0b1769655fb23fea77804&output=html&source=placeapi_v2","1","","",""
652,"茗园茶庄","行宫东大街26","","购物;商铺","http://api.map.baidu.com/place/detail?uid=f5bd9858d52c0c22d5b74ef7&output=html&source=placeapi_v2","1","","",""
653,"清露轩茶楼","学院街橄榄谷底商8号","","美食;茶座","http://api.map.baidu.com/place/detail?uid=d540d227b598b9a33686f423&output=html&source=placeapi_v2","1","","2.3",""
654,"绿色风冈茶庄","廊坊市三河市","","购物","http://api.map.baidu.com/place/detail?uid=5915b662316db5c41894c6e2&output=html&source=placeapi_v2","1","","0",""
655,"雪涟茶庄","燕郊镇信访办公室附近","","购物;商铺","http://api.map.baidu.com/place/detail?uid=089d95972e978ca0fb0cad92&output=html&source=placeapi_v2","1","","",""
656,"苏洋茶庄","汉王路16","","购物;商铺","http://api.map.baidu.com/place/detail?uid=0f68efa716deaaccb11e36cc&output=html&source=placeapi_v2","3","","",""
657,"滴水香茶庄","燕郊镇信访办公室附近","","购物;商铺","http://api.map.baidu.com/place/detail?uid=8d83120d28d6b6f7c61b753f&output=html&source=placeapi_v2","1","","",""
658,"沁芳馨茶庄","公园路与行宫西大街交叉口西80米","","购物;商铺","http://api.map.baidu.com/place/detail?uid=cb8a857aa5feae501df74d9d&output=html&source=placeapi_v2","2","","",""
659,"祥兴茶庄","燕郊经济技术开发区","","购物;商铺","http://api.map.baidu.com/place/detail?uid=6a4fd125b30595194e2fdf5e&output=html&source=placeapi_v2","1","","",""
660,"欣品缘茶庄","燕郊经济开发区行宫东大街368号欣品缘茶庄","18612639168","购物;商铺","http://api.map.baidu.com/place/detail?uid=5a888976cba64913f32d83df&output=html&source=placeapi_v2","2","","",""
661,"金瑞福茶庄(冶金店)","冶金路194号","","购物;商铺","http://api.map.baidu.com/place/detail?uid=e2e4d3f48bbb8103afee7ae4&output=html&source=placeapi_v2","1","","",""
662,"广益茶楼","海淀区香山南路南河滩水站(西山国家森林公园北侧)","(010)62595622","美食;茶座","http://api.map.baidu.com/place/detail?uid=d7e118f34799b4f35fbe862e&output=html&source=placeapi_v2","4","","4.8",""
663,"茗月轩茶楼","北京市海淀区农大南路88号","010-82795228","美食;中餐厅","http://api.map.baidu.com/place/detail?uid=42e4ad80f1780770f32d83ca&output=html&source=placeapi_v2","77","","3.3",""
664,"张一元茶庄马连洼分店","圆明园西路15号(中国农业大学西校区对面)","(010)62813877","购物;商铺","http://api.map.baidu.com/place/detail?uid=606ab0d018b2be330f3ddab8&output=html&source=placeapi_v2","4","","4.3",""
665,"香山驿站茶庄","香山路3号","","美食;茶座","http://api.map.baidu.com/place/detail?uid=afe190cca345a59a82288aa7&output=html&source=placeapi_v2","43","","3.5",""
666,"将星茶楼","红山口甲3号院中区209","","美食;茶座","http://api.map.baidu.com/place/detail?uid=8a383d823bd916650a5cb310&output=html&source=placeapi_v2","3","","5",""
667,"香山驿站茶庄","香山路3号","(010)62880810","美食;咖啡厅","http://api.map.baidu.com/place/detail?uid=d146b38824022ac7740269f8&output=html&source=placeapi_v2","7","","5",""
668,"吴裕泰茶庄","海淀区天秀花园安和园6单元22号底商","(010)62898615","购物;商铺","http://api.map.baidu.com/place/detail?uid=afd1f9eddfb8b745b75f1e7a&output=html&source=placeapi_v2","6","","4",""
669,"吴裕泰茶庄","香颐路厢红旗甲16号(近361度)","(010)62885128","购物;商铺","http://api.map.baidu.com/place/detail?uid=aa7801a84db317212bb97cf1&output=html&source=placeapi_v2","18","","4",""
670,"吴裕泰茶庄","农大南路厢黄旗2号楼博雅西园底商(近幸福超市审美理发)","(010)82796098","购物;商铺","http://api.map.baidu.com/place/detail?uid=634cbf525cce5d61d92f289d&output=html&source=placeapi_v2","5","","1",""
671,"广茂茶庄","厢红旗路17号","(010)62878789","购物;商铺","http://api.map.baidu.com/place/detail?uid=97e4cd22f088aac02fe67b80&output=html&source=placeapi_v2","5","","",""
672,"茗阑茶庄","北京海淀区香山路","","购物;商铺","http://api.map.baidu.com/place/detail?uid=2ad32cc38a8aae8c9d95de7c&output=html&source=placeapi_v2","12","","",""
673,"逐鹿茶楼(学院路店)","北京市海淀区学院路6号院1-9","(010)82395958,(010)82396821","美食;茶座","http://api.map.baidu.com/place/detail?uid=22e11407bbb1d7add5b74e58&output=html&source=placeapi_v2","353","","4.5",""
674,"张一元茶庄（中关村店）","中关村南路8-1号","(010)82661399","购物;商铺","http://api.map.baidu.com/place/detail?uid=3dc9befd0e42f70fbea2402b&output=html&source=placeapi_v2","46","","2.9",""
675,"逐鹿茶楼·贵足会(知春路店)","北京市海淀区学知桥西北角,学院国际大厦B1层","(010)82328999","休闲娱乐;洗浴按摩","http://api.map.baidu.com/place/detail?uid=01d3dcb7712f3d031c389417&output=html&source=placeapi_v2","381","","4.6",""
676,"汉宫茶楼","知春路甲20号4楼(近中国医药大厦)","","美食;茶座","http://api.map.baidu.com/place/detail?uid=53cebd5009a33f782b02e1ad&output=html&source=placeapi_v2","32","","4.5",""
677,"张一元茶庄（花园路店）","北京市海淀区花园路1号27号楼花百商场一楼东侧","(010)82087348","购物;商铺","http://api.map.baidu.com/place/detail?uid=ea4a3dc9739586374e554753&output=html&source=placeapi_v2","9","","3.9",""
678,"吴裕泰茶庄","清华东路17号(近学清路)","010-62315668","购物;商铺","http://api.map.baidu.com/place/detail?uid=33fbfa832dd457d80af5eb86&output=html&source=placeapi_v2","18","","5",""
679,"吴裕泰茶庄","北土城西路185号","(010)62373148","购物;商铺","http://api.map.baidu.com/place/detail?uid=d219bb1dc5acb492f40e77b3&output=html&source=placeapi_v2","16","","4",""
680,"依云轩茶楼","北京市海淀区西苑草场5号畅春园食街3层","(010)62636262","美食;小吃快餐店","http://api.map.baidu.com/place/detail?uid=cdef4edf2ee4da5728d7ab5d&output=html&source=placeapi_v2","117","","3.8",""
681,"逸乐阁茶楼","海淀区海淀大街44号9号楼2楼7-9号(中关村图书大厦)","010-82886612","美食;咖啡厅","http://api.map.baidu.com/place/detail?uid=693c97c9396ce900b13c817c&output=html&source=placeapi_v2","122","","4.9",""
